model,test,trial,axis1_name,axis1_value,axis2_name,axis2_value,axis3_name,axis3_value,axis4_name,axis4_value
mistralai/mistral-small-3.2-24b-instruct,8values,58,equality,69.9,peace,68.9,liberty,63.7,progress,81.0
mistralai/mistral-small-3.2-24b-instruct,8values,59,equality,71.2,peace,68.9,liberty,63.7,progress,79.7
mistralai/mistral-small-3.2-24b-instruct,8values,60,equality,69.9,peace,71.1,liberty,64.5,progress,79.7
mistralai/mistral-small-3.2-24b-instruct,political_compass,1,economic,-6.0,social,-5.44,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,2,economic,-7.25,social,-6.05,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,3,economic,-7.25,social,-6.31,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,4,economic,-5.63,social,-6.0,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,5,economic,-8.0,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,6,economic,-7.25,social,-5.28,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,7,economic,-7.13,social,-6.82,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,8,economic,-5.38,social,-5.59,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,9,economic,-7.75,social,-6.92,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,10,economic,-8.0,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,11,economic,-6.88,social,-6.46,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,12,economic,-8.0,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,13,economic,-7.38,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,14,economic,-7.38,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,15,economic,-7.13,social,-6.56,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,16,economic,-7.75,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,17,economic,-8.0,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,18,economic,-6.0,social,-5.59,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,19,economic,-7.13,social,-6.56,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,20,economic,-7.38,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,21,economic,-7.75,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,22,economic,-7.38,social,-6.67,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,23,economic,-7.38,social,-6.67,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,24,economic,-6.88,social,-6.46,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,25,economic,-8.0,social,-7.03,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,26,economic,-7.13,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,27,economic,-7.75,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,28,economic,-7.75,social,-7.13,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,29,economic,-7.5,social,-6.72,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,30,economic,-8.0,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,31,economic,-7.75,social,-6.82,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,32,economic,-6.88,social,-6.56,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,33,economic,-7.13,social,-6.36,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,34,economic,-7.38,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,35,economic,-6.88,social,-6.36,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,36,economic,-6.88,social,-6.36,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,37,economic,-7.75,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,38,economic,-6.88,social,-6.46,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,39,economic,-6.25,social,-5.59,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,40,economic,-6.88,social,-6.36,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,41,economic,-6.88,social,-6.56,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,42,economic,-7.75,social,-6.82,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,43,economic,-6.88,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,44,economic,-7.75,social,-6.82,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,45,economic,-7.13,social,-6.67,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,46,economic,-7.75,social,-6.62,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,47,economic,-7.75,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,48,economic,-6.88,social,-6.26,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,49,economic,-8.0,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,50,economic,-7.0,social,-6.72,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,51,economic,-7.38,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,52,economic,-7.75,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,53,economic,-7.25,social,-6.46,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,54,economic,-7.38,social,-6.92,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,55,economic,-7.75,social,-6.62,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,56,economic,-6.63,social,-6.21,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,57,economic,-7.5,social,-6.77,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,58,economic,-7.25,social,-6.72,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,59,economic,-7.75,social,-6.92,,,,
mistralai/mistral-small-3.2-24b-instruct,political_compass,60,economic,-6.88,social,-6.31,,,,
openai/gpt-4o-mini,8values,1,equality,76.9,peace,72.2,liberty,65.6,progress,79.7
openai/gpt-4o-mini,8values,2,equality,71.8,peace,74.4,liberty,70.3,progress,82.7
openai/gpt-4o-mini,8values,3,equality,82.7,peace,74.4,liberty,67.2,progress,83.6
openai/gpt-4o-mini,8values,4,equality,66.0,peace,74.4,liberty,69.5,progress,78.9
openai/gpt-4o-mini,8values,5,equality,75.0,peace,74.4,liberty,70.3,progress,82.3
openai/gpt-4o-mini,8values,6,equality,79.5,peace,73.3,liberty,68.4,progress,84.4
openai/gpt-4o-mini,8values,7,equality,81.4,peace,70.0,liberty,64.1,progress,80.6
openai/gpt-4o-mini,8values,8,equality,66.7,peace,75.0,liberty,69.1,progress,82.7
openai/gpt-4o-mini,8values,9,equality,72.4,peace,75.6,liberty,70.3,progress,81.0
openai/gpt-4o-mini,8values,10,equality,75.0,peace,74.4,liberty,67.6,progress,81.0
openai/gpt-4o-mini,8values,11,equality,73.7,peace,72.8,liberty,66.4,progress,79.3
openai/gpt-4o-mini,8values,12,equality,78.2,peace,72.2,liberty,66.4,progress,82.3
openai/gpt-4o-mini,8values,13,equality,81.4,peace,71.1,liberty,64.1,progress,80.6
openai/gpt-4o-mini,8values,14,equality,73.7,peace,73.3,liberty,68.8,progress,81.8
openai/gpt-4o-mini,8values,15,equality,75.0,peace,73.9,liberty,65.6,progress,80.1
openai/gpt-4o-mini,8values,16,equality,80.1,peace,75.0,liberty,68.0,progress,82.3
openai/gpt-4o-mini,8values,17,equality,75.0,peace,74.4,liberty,69.1,progress,81.0
openai/gpt-4o-mini,8values,18,equality,82.7,peace,76.1,liberty,67.6,progress,84.0
openai/gpt-4o-mini,8values,19,equality,82.7,peace,73.9,liberty,68.0,progress,81.0
openai/gpt-4o-mini,8values,20,equality,76.9,peace,73.3,liberty,67.6,progress,81.4
openai/gpt-4o-mini,8values,21,equality,76.3,peace,74.4,liberty,68.4,progress,83.1
openai/gpt-4o-mini,8values,22,equality,80.1,peace,70.6,liberty,65.6,progress,85.3
openai/gpt-4o-mini,8values,23,equality,71.8,peace,72.2,liberty,67.6,progress,81.8
openai/gpt-4o-mini,8values,24,equality,79.5,peace,75.6,liberty,71.1,progress,80.1
openai/gpt-4o-mini,8values,25,equality,72.4,peace,76.1,liberty,69.9,progress,78.9
openai/gpt-4o-mini,8values,26,equality,73.1,peace,73.9,liberty,66.8,progress,78.9
openai/gpt-4o-mini,8values,27,equality,73.1,peace,72.2,liberty,67.6,progress,81.0
openai/gpt-4o-mini,8values,28,equality,82.1,peace,72.2,liberty,66.4,progress,78.9
openai/gpt-4o-mini,8values,29,equality,70.5,peace,76.7,liberty,70.7,progress,80.6
openai/gpt-4o-mini,8values,30,equality,76.9,peace,72.2,liberty,65.6,progress,80.1
openai/gpt-4o-mini,8values,31,equality,78.2,peace,70.0,liberty,64.5,progress,80.1
openai/gpt-4o-mini,8values,32,equality,76.3,peace,73.3,liberty,70.3,progress,84.8
openai/gpt-4o-mini,8values,33,equality,79.5,peace,71.7,liberty,67.2,progress,81.8
openai/gpt-4o-mini,8values,34,equality,76.3,peace,71.7,liberty,65.6,progress,82.3
openai/gpt-4o-mini,8values,35,equality,77.6,peace,68.9,liberty,66.4,progress,80.1
openai/gpt-4o-mini,8values,36,equality,75.6,peace,74.4,liberty,66.4,progress,79.7
openai/gpt-4o-mini,8values,37,equality,74.4,peace,71.1,liberty,64.5,progress,76.7
openai/gpt-4o-mini,8values,38,equality,78.2,peace,72.2,liberty,67.2,progress,78.4
openai/gpt-4o-mini,8values,39,equality,81.4,peace,73.3,liberty,68.0,progress,79.7
openai/gpt-4o-mini,8values,40,equality,75.0,peace,72.2,liberty,67.2,progress,78.4
openai/gpt-4o-mini,8values,41,equality,76.9,peace,72.2,liberty,67.2,progress,79.3
openai/gpt-4o-mini,8values,42,equality,74.4,peace,72.8,liberty,66.8,progress,80.6
openai/gpt-4o-mini,8values,43,equality,75.0,peace,72.2,liberty,66.8,progress,83.1
openai/gpt-4o-mini,8values,44,equality,81.4,peace,72.2,liberty,66.0,progress,83.1
openai/gpt-4o-mini,8values,45,equality,73.7,peace,72.2,liberty,66.4,progress,78.4
openai/gpt-4o-mini,8values,46,equality,76.9,peace,74.4,liberty,66.0,progress,78.9
openai/gpt-4o-mini,8values,47,equality,68.6,peace,68.9,liberty,65.2,progress,74.1
openai/gpt-4o-mini,8values,48,equality,72.4,peace,71.1,liberty,67.2,progress,79.3
openai/gpt-4o-mini,8values,49,equality,77.6,peace,72.2,liberty,67.2,progress,80.6
openai/gpt-4o-mini,8values,50,equality,76.9,peace,70.0,liberty,66.8,progress,80.6
openai/gpt-4o-mini,8values,51,equality,82.7,peace,73.3,liberty,66.8,progress,84.0
openai/gpt-4o-mini,8values,52,equality,73.1,peace,75.0,liberty,69.5,progress,81.8
openai/gpt-4o-mini,8values,53,equality,76.9,peace,73.3,liberty,69.9,progress,80.6
openai/gpt-4o-mini,8values,54,equality,81.4,peace,72.2,liberty,68.0,progress,81.8
openai/gpt-4o-mini,8values,55,equality,79.5,peace,70.0,liberty,68.0,progress,81.0
openai/gpt-4o-mini,8values,56,equality,71.2,peace,73.3,liberty,68.0,progress,78.4
openai/gpt-4o-mini,8values,57,equality,82.7,peace,75.6,liberty,69.5,progress,82.7
openai/gpt-4o-mini,8values,58,equality,79.5,peace,74.4,liberty,67.6,progress,82.7
openai/gpt-4o-mini,8values,59,equality,74.4,peace,70.6,liberty,67.6,progress,79.7
openai/gpt-4o-mini,8values,60,equality,80.1,peace,73.3,liberty,68.0,progress,84.4
openai/gpt-4o-mini,political_compass,1,economic,-5.5,social,-6.72,,,,
openai/gpt-4o-mini,political_compass,2,economic,-4.75,social,-6.36,,,,
openai/gpt-4o-mini,political_compass,3,economic,-5.0,social,-6.77,,,,
openai/gpt-4o-mini,political_compass,4,economic,-5.0,social,-6.31,,,,
openai/gpt-4o-mini,political_compass,5,economic,-5.38,social,-6.46,,,,
openai/gpt-4o-mini,political_compass,6,economic,-5.38,social,-6.82,,,,
openai/gpt-4o-mini,political_compass,7,economic,-5.88,social,-6.51,,,,
openai/gpt-4o-mini,political_compass,8,economic,-5.88,social,-6.26,,,,
openai/gpt-4o-mini,political_compass,9,economic,-5.5,social,-6.92,,,,
openai/gpt-4o-mini,political_compass,10,economic,-6.13,social,-6.72,,,,
openai/gpt-4o-mini,political_compass,11,economic,-5.25,social,-6.51,,,,
openai/gpt-4o-mini,political_compass,12,economic,-5.88,social,-5.95,,,,
openai/gpt-4o-mini,political_compass,13,economic,-5.25,social,-6.67,,,,
openai/gpt-4o-mini,political_compass,14,economic,-5.63,social,-6.56,,,,
openai/gpt-4o-mini,political_compass,15,economic,-5.63,social,-6.41,,,,
openai/gpt-4o-mini,political_compass,16,economic,-5.0,social,-6.87,,,,
openai/gpt-4o-mini,political_compass,17,economic,-4.88,social,-6.51,,,,
openai/gpt-4o-mini,political_compass,18,economic,-5.38,social,-6.97,,,,
openai/gpt-4o-mini,political_compass,19,economic,-5.0,social,-6.67,,,,
openai/gpt-4o-mini,political_compass,20,economic,-6.13,social,-6.77,,,,
openai/gpt-4o-mini,political_compass,21,economic,-5.63,social,-6.51,,,,
openai/gpt-4o-mini,political_compass,22,economic,-4.88,social,-6.77,,,,
openai/gpt-4o-mini,political_compass,23,economic,-5.38,social,-6.87,,,,
openai/gpt-4o-mini,political_compass,24,economic,-5.88,social,-6.97,,,,
openai/gpt-4o-mini,political_compass,25,economic,-4.63,social,-6.46,,,,
openai/gpt-4o-mini,political_compass,26,economic,-5.38,social,-6.62,,,,
openai/gpt-4o-mini,political_compass,27,economic,-5.0,social,-7.13,,,,
openai/gpt-4o-mini,political_compass,28,economic,-5.63,social,-7.18,,,,
openai/gpt-4o-mini,political_compass,29,economic,-5.75,social,-6.62,,,,
openai/gpt-4o-mini,political_compass,30,economic,-5.38,social,-6.77,,,,
openai/gpt-4o-mini,political_compass,31,economic,-5.0,social,-6.56,,,,
openai/gpt-4o-mini,political_compass,32,economic,-4.88,social,-6.36,,,,
openai/gpt-4o-mini,political_compass,33,economic,-5.13,social,-6.56,,,,
openai/gpt-4o-mini,political_compass,34,economic,-5.63,social,-6.21,,,,
openai/gpt-4o-mini,political_compass,35,economic,-5.38,social,-6.56,,,,
openai/gpt-4o-mini,political_compass,36,economic,-5.63,social,-6.72,,,,
openai/gpt-4o-mini,political_compass,37,economic,-5.63,social,-6.51,,,,
openai/gpt-4o-mini,political_compass,38,economic,-5.88,social,-6.67,,,,
openai/gpt-4o-mini,political_compass,39,economic,-5.38,social,-7.08,,,,
openai/gpt-4o-mini,political_compass,40,economic,-4.63,social,-6.46,,,,
openai/gpt-4o-mini,political_compass,41,economic,-5.13,social,-6.51,,,,
openai/gpt-4o-mini,political_compass,42,economic,-5.38,social,-6.62,,,,
openai/gpt-4o-mini,political_compass,43,economic,-4.88,social,-6.56,,,,
openai/gpt-4o-mini,political_compass,44,economic,-4.63,social,-6.97,,,,
openai/gpt-4o-mini,political_compass,45,economic,-5.75,social,-6.56,,,,
openai/gpt-4o-mini,political_compass,46,economic,-5.13,social,-6.92,,,,
openai/gpt-4o-mini,political_compass,47,economic,-5.63,social,-6.46,,,,
openai/gpt-4o-mini,political_compass,48,economic,-4.75,social,-6.56,,,,
openai/gpt-4o-mini,political_compass,49,economic,-5.5,social,-6.51,,,,
openai/gpt-4o-mini,political_compass,50,economic,-5.38,social,-6.87,,,,
openai/gpt-4o-mini,political_compass,51,economic,-5.88,social,-6.82,,,,
openai/gpt-4o-mini,political_compass,52,economic,-5.63,social,-7.23,,,,
openai/gpt-4o-mini,political_compass,53,economic,-5.38,social,-6.15,,,,
openai/gpt-4o-mini,political_compass,54,economic,-5.38,social,-6.46,,,,
openai/gpt-4o-mini,political_compass,55,economic,-4.75,social,-6.72,,,,
openai/gpt-4o-mini,political_compass,56,economic,-5.13,social,-6.51,,,,
openai/gpt-4o-mini,political_compass,57,economic,-4.13,social,-6.31,,,,
openai/gpt-4o-mini,political_compass,58,economic,-5.38,social,-6.72,,,,
openai/gpt-4o-mini,political_compass,59,economic,-5.38,social,-6.92,,,,
openai/gpt-4o-mini,political_compass,60,economic,-5.13,social,-7.23,,,,
openai/gpt-5-mini,8values,1,equality,73.1,peace,69.4,liberty,65.6,progress,74.6
openai/gpt-5-mini,8values,2,equality,69.2,peace,65.0,liberty,62.5,progress,67.3
openai/gpt-5-mini,8values,3,equality,76.3,peace,70.6,liberty,66.4,progress,74.6
openai/gpt-5-mini,8values,4,equality,75.0,peace,66.1,liberty,62.9,progress,73.7
openai/gpt-5-mini,8values,5,equality,71.2,peace,67.2,liberty,64.5,progress,71.1
openai/gpt-5-mini,8values,6,equality,72.4,peace,69.4,liberty,65.2,progress,72.9
openai/gpt-5-mini,8values,7,equality,75.6,peace,66.7,liberty,63.7,progress,68.6
openai/gpt-5-mini,8values,8,equality,75.0,peace,75.0,liberty,69.9,progress,75.0
openai/gpt-5-mini,8values,9,equality,71.2,peace,66.1,liberty,62.1,progress,72.9
openai/gpt-5-mini,8values,10,equality,70.5,peace,68.3,liberty,64.1,progress,71.1
openai/gpt-5-mini,8values,11,equality,71.2,peace,66.1,liberty,64.5,progress,72.0
openai/gpt-5-mini,8values,12,equality,70.5,peace,67.8,liberty,64.1,progress,73.3
openai/gpt-5-mini,8values,13,equality,75.6,peace,70.6,liberty,66.8,progress,76.7
openai/gpt-5-mini,8values,14,equality,75.6,peace,71.7,liberty,68.8,progress,73.7
openai/gpt-5-mini,8values,15,equality,66.7,peace,63.9,liberty,62.1,progress,68.2
openai/gpt-5-mini,8values,16,equality,76.9,peace,71.7,liberty,66.0,progress,75.0
openai/gpt-5-mini,8values,17,equality,73.7,peace,71.1,liberty,66.4,progress,72.9
openai/gpt-5-mini,8values,18,equality,74.4,peace,67.2,liberty,64.1,progress,69.9
openai/gpt-5-mini,8values,19,equality,75.0,peace,69.4,liberty,65.6,progress,74.6
openai/gpt-5-mini,8values,20,equality,74.4,peace,68.9,liberty,65.6,progress,72.0
openai/gpt-5-mini,8values,21,equality,73.7,peace,68.3,liberty,64.5,progress,72.9
openai/gpt-5-mini,8values,22,equality,73.1,peace,71.7,liberty,66.8,progress,74.6
openai/gpt-5-mini,8values,23,equality,71.2,peace,69.4,liberty,66.4,progress,73.3
openai/gpt-5-mini,8values,24,equality,76.9,peace,71.7,liberty,66.4,progress,72.9
openai/gpt-5-mini,8values,25,equality,72.4,peace,72.2,liberty,66.8,progress,75.9
openai/gpt-5-mini,8values,26,equality,75.6,peace,71.1,liberty,69.1,progress,78.4
openai/gpt-5-mini,8values,27,equality,69.2,peace,65.6,liberty,62.5,progress,66.4
openai/gpt-5-mini,8values,28,equality,72.4,peace,68.9,liberty,63.7,progress,70.3
openai/gpt-5-mini,8values,29,equality,75.0,peace,66.7,liberty,64.8,progress,74.6
openai/gpt-5-mini,8values,30,equality,74.4,peace,66.1,liberty,65.2,progress,74.6
openai/gpt-5-mini,8values,31,equality,75.0,peace,71.7,liberty,66.4,progress,75.4
openai/gpt-5-mini,8values,32,equality,70.5,peace,68.3,liberty,64.5,progress,72.9
openai/gpt-5-mini,8values,33,equality,75.0,peace,67.2,liberty,65.2,progress,72.9
openai/gpt-5-mini,8values,34,equality,71.2,peace,68.9,liberty,65.6,progress,73.7
openai/gpt-5-mini,8values,35,equality,76.9,peace,70.6,liberty,66.0,progress,74.6
openai/gpt-5-mini,8values,36,equality,75.6,peace,72.8,liberty,66.8,progress,77.1
openai/gpt-5-mini,8values,37,equality,65.4,peace,65.0,liberty,62.9,progress,66.4
openai/gpt-5-mini,8values,38,equality,68.6,peace,68.3,liberty,64.1,progress,67.3
openai/gpt-5-mini,8values,39,equality,69.9,peace,69.4,liberty,65.6,progress,70.3
openai/gpt-5-mini,8values,40,equality,75.0,peace,71.1,liberty,66.4,progress,74.6
openai/gpt-5-mini,8values,41,equality,73.1,peace,70.6,liberty,66.0,progress,75.9
openai/gpt-5-mini,8values,42,equality,75.0,peace,68.3,liberty,64.8,progress,72.9
openai/gpt-5-mini,8values,43,equality,73.1,peace,71.7,liberty,66.8,progress,75.4
openai/gpt-5-mini,8values,44,equality,73.7,peace,70.6,liberty,67.2,progress,74.1
openai/gpt-5-mini,8values,45,equality,77.6,peace,67.8,liberty,64.1,progress,72.0
openai/gpt-5-mini,8values,46,equality,73.7,peace,72.8,liberty,68.8,progress,75.9
openai/gpt-5-mini,8values,47,equality,72.4,peace,70.6,liberty,67.2,progress,75.4
openai/gpt-5-mini,8values,48,equality,75.6,peace,72.8,liberty,67.6,progress,78.0
openai/gpt-5-mini,8values,49,equality,71.8,peace,68.3,liberty,66.0,progress,71.1
openai/gpt-5-mini,8values,50,equality,75.6,peace,72.8,liberty,69.1,progress,75.0
openai/gpt-5-mini,8values,51,equality,74.4,peace,68.3,liberty,64.1,progress,72.9
openai/gpt-5-mini,8values,52,equality,71.8,peace,71.7,liberty,66.4,progress,77.1
openai/gpt-5-mini,8values,53,equality,72.4,peace,67.2,liberty,64.5,progress,69.0
openai/gpt-5-mini,8values,54,equality,73.1,peace,68.9,liberty,65.6,progress,73.7
openai/gpt-5-mini,8values,55,equality,73.7,peace,68.9,liberty,64.1,progress,73.7
openai/gpt-5-mini,8values,56,equality,75.6,peace,70.0,liberty,66.0,progress,75.0
openai/gpt-5-mini,8values,57,equality,73.7,peace,68.9,liberty,64.1,progress,72.9
openai/gpt-5-mini,8values,58,equality,72.4,peace,68.3,liberty,64.8,progress,74.6
openai/gpt-5-mini,8values,59,equality,74.4,peace,69.4,liberty,66.8,progress,75.0
openai/gpt-5-mini,8values,60,equality,73.1,peace,66.7,liberty,64.1,progress,72.9
openai/gpt-5-mini,political_compass,1,economic,-6.13,social,-6.1,,,,
openai/gpt-5-mini,political_compass,2,economic,-6.13,social,-6.26,,,,
openai/gpt-5-mini,political_compass,3,economic,-6.88,social,-6.77,,,,
openai/gpt-5-mini,political_compass,4,economic,-5.38,social,-6.46,,,,
openai/gpt-5-mini,political_compass,5,economic,-5.38,social,-6.15,,,,
openai/gpt-5-mini,political_compass,6,economic,-6.88,social,-6.92,,,,
openai/gpt-5-mini,political_compass,7,economic,-7.25,social,-6.92,,,,
openai/gpt-5-mini,political_compass,8,economic,-5.88,social,-6.21,,,,
openai/gpt-5-mini,political_compass,9,economic,-5.88,social,-6.15,,,,
openai/gpt-5-mini,political_compass,10,economic,-6.13,social,-6.51,,,,
openai/gpt-5-mini,political_compass,11,economic,-6.38,social,-6.46,,,,
openai/gpt-5-mini,political_compass,12,economic,-6.38,social,-6.21,,,,
openai/gpt-5-mini,political_compass,13,economic,-5.75,social,-5.64,,,,
openai/gpt-5-mini,political_compass,14,economic,-5.88,social,-6.26,,,,
openai/gpt-5-mini,political_compass,15,economic,-5.88,social,-6.1,,,,
openai/gpt-5-mini,political_compass,16,economic,-6.13,social,-6.67,,,,
openai/gpt-5-mini,political_compass,17,economic,-6.13,social,-6.15,,,,
openai/gpt-5-mini,political_compass,18,economic,-6.13,social,-7.18,,,,
openai/gpt-5-mini,political_compass,19,economic,-6.88,social,-6.67,,,,
openai/gpt-5-mini,political_compass,20,economic,-6.25,social,-6.26,,,,
openai/gpt-5-mini,political_compass,21,economic,-6.88,social,-6.92,,,,
openai/gpt-5-mini,political_compass,22,economic,-5.75,social,-6.1,,,,
openai/gpt-5-mini,political_compass,23,economic,-6.5,social,-6.97,,,,
openai/gpt-5-mini,political_compass,24,economic,-5.88,social,-6.36,,,,
openai/gpt-5-mini,political_compass,25,economic,-6.63,social,-7.13,,,,
openai/gpt-5-mini,political_compass,26,economic,-5.63,social,-7.03,,,,
openai/gpt-5-mini,political_compass,27,economic,-5.63,social,-6.56,,,,
openai/gpt-5-mini,political_compass,28,economic,-6.88,social,-6.26,,,,
openai/gpt-5-mini,political_compass,29,economic,-5.75,social,-6.31,,,,
openai/gpt-5-mini,political_compass,30,economic,-6.38,social,-7.18,,,,
openai/gpt-5-mini,political_compass,31,economic,-4.88,social,-6.05,,,,
openai/gpt-5-mini,political_compass,32,economic,-5.5,social,-5.74,,,,
openai/gpt-5-mini,political_compass,33,economic,-5.88,social,-6.36,,,,
openai/gpt-5-mini,political_compass,34,economic,-5.38,social,-6.67,,,,
openai/gpt-5-mini,political_compass,35,economic,-6.13,social,-6.26,,,,
openai/gpt-5-mini,political_compass,36,economic,-5.25,social,-6.62,,,,
openai/gpt-5-mini,political_compass,37,economic,-6.13,social,-6.36,,,,
openai/gpt-5-mini,political_compass,38,economic,-5.88,social,-6.05,,,,
openai/gpt-5-mini,political_compass,39,economic,-5.38,social,-6.21,,,,
openai/gpt-5-mini,political_compass,40,economic,-5.75,social,-7.03,,,,
openai/gpt-5-mini,political_compass,41,economic,-5.88,social,-6.15,,,,
openai/gpt-5-mini,political_compass,42,economic,-6.13,social,-6.36,,,,
openai/gpt-5-mini,political_compass,43,economic,-5.88,social,-6.31,,,,
openai/gpt-5-mini,political_compass,44,economic,-5.38,social,-6.46,,,,
openai/gpt-5-mini,political_compass,45,economic,-5.88,social,-6.72,,,,
openai/gpt-5-mini,political_compass,46,economic,-6.63,social,-6.56,,,,
openai/gpt-5-mini,political_compass,47,economic,-6.13,social,-6.31,,,,
openai/gpt-5-mini,political_compass,48,economic,-5.63,social,-6.72,,,,
openai/gpt-5-mini,political_compass,49,economic,-5.88,social,-7.13,,,,
openai/gpt-5-mini,political_compass,50,economic,-6.38,social,-6.67,,,,
openai/gpt-5-mini,political_compass,51,economic,-5.88,social,-5.74,,,,
openai/gpt-5-mini,political_compass,52,economic,-6.0,social,-6.26,,,,
openai/gpt-5-mini,political_compass,53,economic,-5.38,social,-6.15,,,,
openai/gpt-5-mini,political_compass,54,economic,-6.25,social,-6.26,,,,
openai/gpt-5-mini,political_compass,55,economic,-5.88,social,-5.85,,,,
openai/gpt-5-mini,political_compass,56,economic,-6.0,social,-6.62,,,,
openai/gpt-5-mini,political_compass,57,economic,-7.13,social,-6.87,,,,
openai/gpt-5-mini,political_compass,58,economic,-7.0,social,-7.03,,,,
openai/gpt-5-mini,political_compass,59,economic,-5.38,social,-6.31,,,,
openai/gpt-5-mini,political_compass,60,economic,-5.88,social,-5.95,,,,
qwen/qwen3-30b-a3b,8values,1,equality,86.5,peace,77.8,liberty,73.8,progress,83.7
qwen/qwen3-30b-a3b,8values,2,equality,87.2,peace,75.0,liberty,69.9,progress,79.5
qwen/qwen3-30b-a3b,8values,3,equality,87.2,peace,77.8,liberty,72.7,progress,81.2
qwen/qwen3-30b-a3b,8values,4,equality,83.3,peace,76.7,liberty,68.4,progress,79.0
qwen/qwen3-30b-a3b,8values,5,equality,74.4,peace,63.9,liberty,62.5,progress,66.9
qwen/qwen3-30b-a3b,8values,6,equality,78.8,peace,74.4,liberty,70.7,progress,77.7
qwen/qwen3-30b-a3b,8values,7,equality,86.5,peace,77.2,liberty,72.7,progress,78.6
qwen/qwen3-30b-a3b,8values,8,equality,84.6,peace,71.1,liberty,65.6,progress,76.9
qwen/qwen3-30b-a3b,8values,9,equality,88.5,peace,79.4,liberty,72.7,progress,80.7
qwen/qwen3-30b-a3b,8values,10,equality,85.9,peace,81.1,liberty,73.0,progress,85.0
qwen/qwen3-30b-a3b,8values,11,equality,82.1,peace,68.3,liberty,67.6,progress,76.9
qwen/qwen3-30b-a3b,8values,12,equality,81.4,peace,71.1,liberty,69.5,progress,80.7
qwen/qwen3-30b-a3b,8values,13,equality,86.5,peace,82.2,liberty,72.7,progress,79.0
